PlayerID,FirstName,LastName,Team,Runs_x,Balls,PPRuns_x,PPBalls,PSRuns_x,PSBalls,MORuns_x,MOBalls,PPRAA,MORAA,PSRAA,BattingRAA,Catches,Run Outs,GP,CPM,RPM,CRAA,RRAA,FieldingRAA,Overs,Runs_y,PPOvers,PPRuns_y,PSOvers,PSRuns_y,MOOvers,MORuns_y,PPEcon,MOEcon,PSEcon,PPERAA,MOERAA,PSERAA,ERAA,Proj Diff,Exp. Diff,WRAA,BowlingRAA,RAA,RAA Adj,ARAA,ReplacementRAA,RAR,WAR,WARPG
35,Josh,Brown,MR,183.0,118.0,121.0,82.0,0.0,0.0,62.0,36.0,15.013296398891976,14.877999664373219,0.0,29.891296063265195,2.0,0.0,9,0.2222222222222222,0.0,-8.086124401913878,-1.7763157894736845,-9.862440191387563,2.6666666666666665,48.0,0.0,0.0,0.16666666666666666,2.0,2.5,46.0,0.0,18.4,12.0,0.0,-25.505448449287506,-0.18678526048284608,-25.692233709770353,0.0,4.05799812909261,-4.05799812909261,-29.750231838862963,-9.721375966985331,-0.1891074477264011,-9.910483414711733,43.233344959888385,33.32286154517665,0.1801235759198738,0.020013730657763754
118,Peter,Hatzoglou,HH,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,-5.853666722604464,0.0,-5.853666722604464,1.0,0.0,4,0.25,0.0,-3.0382775119617236,-0.7894736842105264,-3.82775119617225,13.0,90.0,0.0,0.0,0.0,0.0,13.0,90.0,0.0,6.923076923076923,0.0,0.0,16.571668063704955,0.0,16.571668063704955,16.0,19.782740879326475,-3.782740879326475,12.78892718437848,3.1075092656017667,-0.11854496723147531,2.9889642983702913,27.10149982560167,30.090464123971962,0.16265115742687547,0.04066278935671887
30,Hayden,Kerr,SS,45.0,34.0,0.0,0.0,6.0,8.0,39.0,26.0,0.0,4.967444202047324,-8.260454002389487,-3.293009800342163,2.0,0.0,8,0.25,0.0,-6.076555023923447,-1.5789473684210529,-7.6555023923445,27.0,233.0,3.0,32.0,3.8333333333333335,59.0,20.166666666666668,142.0,10.666666666666666,7.041322314049586,15.391304347826086,-7.880000000000001,23.322715842414112,-17.296060991105456,-1.8533451486913446,21.0,41.087231057062674,-20.087231057062674,-21.94057620575402,-32.889088398440684,-0.27660492354010907,-33.16569332198079,63.2368329264039,30.07113960442311,0.16254670056444925,0.020318337570556157
27,Jordan,Silk,SS,96.0,74.0,0.0,0.0,30.0,17.0,66.0,57.0,0.0,-8.6098338647424,-0.303464755077662,-8.913298619820063,7.0,0.0,9,0.7777777777777778,0.0,16.913875598086122,-1.7763157894736845,15.137559808612437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.224261188792374,-0.10443247113249016,6.119828717659884,23.87513079874433,29.994959516404215,0.16213491630488766,0.018014990700543073
33,Todd,Murphy,SS,15.0,21.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,-12.48783352911562,0.0,-12.48783352911562,3.0,0.0,9,0.3333333333333333,0.0,-3.0861244019138785,-1.7763157894736845,-4.862440191387563,16.0,124.0,0.0,0.0,0.0,0.0,16.0,124.0,0.0,7.75,0.0,0.0,7.165129924559949,0.0,7.165129924559949,26.0,24.34798877455566,1.6520112254443404,8.81714115000429,-8.533132570498893,-0.16511620435812632,-8.698248774857019,37.7485176142309,29.050268839373878,0.15702848021283178,0.017447608912536865
89,Billy,Stanlake,HH,4.0,11.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,-10.398388991441516,0.0,-10.398388991441516,4.0,0.0,7,0.5714285714285714,0.0,5.933014354066984,-1.3815789473684212,4.5514354066985625,22.0,192.0,8.0,81.0,0.0,0.0,14.0,111.0,10.125,7.928571428571429,0.0,-16.680000000000007,3.7694886839899517,0.0,-12.910511316010055,35.0,33.47848456501403,1.5215154349859716,-11.388995881024083,-17.235949465767035,-0.20180869421548775,-17.437758159982522,46.13707708405999,28.699318924077467,0.155131453643662,0.022161636234808855
75,Xavier,Bartlett,BH,23.0,27.0,0.0,0.0,1.0,3.0,22.0,24.0,0.0,-9.414666890417857,-4.3476702508960585,-13.762337141313916,4.0,0.0,9,0.4444444444444444,0.0,1.9138755980861213,-1.7763157894736845,0.13755980861243677,35.166666666666664,333.0,17.0,122.0,7.0,79.0,11.166666666666664,132.0,7.176470588235294,11.820895522388062,11.285714285714286,14.679999999999982,-40.457669740150884,-2.844980940279541,-28.622650680430443,48.0,53.51485032740879,-5.514850327408787,-34.137501007839234,-47.76227834054071,-0.33587740715584674,-48.09815574769656,76.78758283920475,28.689427091508186,0.15507798427842262,0.017230887142046958
6,Beau,Webster,MS,184.0,143.0,12.0,15.0,43.0,22.0,129.0,106.0,-7.387811634349029,-9.748112099345512,3.783751493428911,-13.352172240265629,1.0,0.0,7,0.14285714285714285,0.0,-9.066985645933016,-1.3815789473684212,-10.448564593301437,12.833333333333334,116.0,0.0,0.0,0.0,0.0,12.833333333333334,116.0,0.0,9.03896103896104,0.0,0.0,-10.794635373009212,0.0,-10.794635373009212,11.0,19.529115996258188,-8.529115996258188,-19.3237513692674,-43.12448820283446,-0.3104749141776734,-43.43496311701214,70.98011859086152,27.545155473849384,0.14889273229107775,0.02127039032729682
125,Gurinder,Sandhu,MR,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7825567502986859,-1.7825567502986859,1.0,0.0,2,0.5,0.0,0.9808612440191383,-0.3947368421052632,0.5861244019138752,7.0,51.0,2.0,11.0,2.0,18.0,3.0,22.0,5.5,7.333333333333333,9.0,5.079999999999998,2.5934618608549913,3.758576874205847,11.432038735060836,14.0,10.652245088868101,3.347754911131899,14.779793646192735,13.583361297807924,-0.06068373322563617,13.522677564582288,13.87338681548657,27.396064380068857,0.1480868344868587,0.07404341724342935
20,Andrew,Tye,PS,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.07316663869776761,0.0,0.07316663869776761,7.0,1.0,6,1.1666666666666667,0.16666666666666666,22.942583732057415,3.81578947368421,26.758373205741623,21.666666666666668,221.0,0.0,0.0,2.0,21.0,19.666666666666668,200.0,0.0,10.169491525423728,10.5,0.0,-38.77619446772839,0.758576874205847,-38.017617593522544,28.0,32.97123479887746,-4.971234798877461,-42.988852392400005,-16.157312547960615,-0.1876961981165026,-16.345008746077117,42.91070805720265,26.56569931112553,0.1435983746547326,0.023933062442455435
146,Marnus,Labuschagne,BH,77.0,44.0,13.0,9.0,22.0,6.0,42.0,29.0,1.3673130193905811,4.04061084074509,11.304659498207881,16.71258335834355,0.0,0.0,1,0.0,0.0,-2.009569377990431,-0.1973684210526316,-2.2069377990430623,0.16666666666666666,4.0,0.0,0.0,0.0,0.0,0.16666666666666666,4.0,0.0,24.0,0.0,0.0,-2.6336965632858336,0.0,-2.6336965632858336,0.0,0.2536248830682881,-0.2536248830682881,-2.8873214463541217,11.618324112946366,-0.0635062324454332,11.554817880500933,14.51866062085804,26.07347850135897,0.1409377216289674,0.1409377216289674
98,Caleb,Jewell,HH,111.0,89.0,50.0,47.0,8.0,5.0,53.0,37.0,-10.748476454293627,4.569055210605812,-0.9127837514934299,-7.092204995181245,3.0,0.0,5,0.6,0.0,4.9521531100478455,-0.9868421052631581,3.9653110047846876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.126893990396557,-0.1256012152809679,-3.252495205677525,28.71468433903034,25.462189133352815,0.1376334547748801,0.027526690954976018
